time,veh_u,veh_v,model_TCN_lon_129.pt
0.5,0.0,0.0,-0.004057720303535461
0.51,0.0,0.0,-0.004455998539924622
0.52,0.0,0.0,-0.004796639084815979
0.53,0.0,0.0,-0.004854559898376465
0.54,0.0,0.0,-0.005320742726325989
0.55,0.0,0.0,-0.006464734673500061
0.56,0.0,0.0,-0.006845816969871521
0.57,0.0,0.0,-0.007076278328895569
0.58,0.0,0.0,-0.007462337613105774
0.59,0.0,0.0,-0.007033929228782654
0.6,0.0,0.0,-0.008230701088905334
0.61,0.0,0.0,-0.007733762264251709
0.62,0.0,0.0,-0.008732512593269348
0.63,0.0,0.0,-0.009006917476654053
0.64,0.0,0.0,-0.009384825825691223
0.65,0.0,0.0,-0.009525954723358154
0.66,0.0,0.0,-0.009858056902885437
0.67,0.0,0.0,-0.009978026151657104
0.68,0.0,0.0,-0.010246142745018005
0.69,0.0,0.0,-0.009671002626419067
0.7,0.0,0.0,-0.010462895035743713
0.71,0.0,0.0,-0.010360628366470337
0.72,0.0,0.0,-0.009848937392234802
0.73,0.0,0.0,-0.009741619229316711
0.74,0.0,0.0,-0.009793117642402649
0.75,0.0,0.0,-0.010299697518348694
0.76,0.0,0.0,-0.010218039155006409
0.77,0.0,0.0,-0.00991201400756836
0.78,0.0,0.0,-0.009256571531295776
0.79,0.0,0.0,-0.00997239351272583
0.8,0.0,0.0,-0.009188085794448853
0.81,0.0,0.0,-0.008807525038719177
0.82,0.0,0.0,-0.008518919348716736
0.83,0.0,0.0,-0.008457481861114502
0.84,0.0,0.0,-0.008306920528411865
0.85,0.0,0.0,-0.008859336376190186
0.86,0.0,0.0,-0.008554860949516296
0.87,0.0,0.0,-0.007806733250617981
0.88,0.0,0.0,-0.008059218525886536
0.89,0.0,0.0,-0.007909312844276428
0.9,0.0,0.0,-0.007935911417007446
0.91,0.0,0.0,-0.007965371012687683
0.92,0.0,0.0,-0.006988883018493652
0.93,0.0,0.0,-0.007487073540687561
0.94,0.0,0.0,-0.0066028982400894165
0.95,0.0,0.0,-0.00672382116317749
0.96,0.0,0.0,-0.006433889269828796
0.97,0.0,0.0,-0.006996661424636841
0.98,0.01014,0.0,-0.006212636828422546
0.99,0.01053,0.0,-0.006300404667854309
1.0,0.01076,0.0,-0.0060195475816726685
1.01,0.01082,0.0,-0.006196603178977966
1.02,0.01073,0.0,-0.006091445684432983
1.03,0.01048,0.0,-0.006278187036514282
1.04,0.01008,0.0,-0.006150171160697937
1.05,0.0,0.0,-0.006298914551734924
1.06,0.0,0.0,-0.0063982754945755005
1.07,0.0,0.0,-0.006346151232719421
1.08,0.0,0.0,-0.007098302245140076
1.09,0.0,0.0,-0.006443455815315247
1.1,0.0,0.0,-0.006578311324119568
1.11,0.0,0.0,-0.007353365421295166
1.12,0.0,0.0,-0.007586821913719177
1.13,0.0,0.0,-0.00705815851688385
1.14,0.0,0.0,-0.007953375577926636
1.15,0.0,0.0,-0.008063063025474548
1.16,0.0,0.0,-0.008297964930534363
1.17,0.0,0.0,-0.008420944213867188
1.18,0.0,0.0,-0.00800691545009613
1.19,0.0,0.0,-0.008734077215194702
1.2,0.0,0.0,-0.009012505412101746
1.21,0.0,0.0,-0.009030044078826904
1.22,0.0,0.0,-0.009187459945678711
1.23,0.0,0.0,-0.0086384117603302
1.24,0.0,0.0,-0.008741602301597595
1.25,0.0,0.0,-0.008786827325820923
1.26,0.0,0.0,-0.009759262204170227
1.27,0.0,0.0,-0.012218832969665527
1.28,0.0,0.0,-0.013879701495170593
1.29,0.0,0.0,-0.015347465872764587
1.3,0.0,0.0,-0.017161309719085693
1.31,0.0,0.0,-0.017808541655540466
1.32,0.0,0.0,-0.01867629587650299
1.33,0.0,0.0,-0.01893959939479828
1.34,0.0,0.0,-0.018676534295082092
1.35,0.0,0.0,-0.018610939383506775
1.36,0.0,0.0,-0.01746872067451477
1.37,0.0,0.0,-0.016474172472953796
1.38,0.0,0.0,-0.01558220386505127
1.39,0.0,0.0,-0.015134081244468689
1.4,0.0,0.0,-0.014435902237892151
1.41,0.0,0.0,-0.013355746865272522
1.42,0.0,0.0,-0.012524276971817017
1.43,0.0,0.0,-0.011870071291923523
1.44,0.0,0.00141,-0.011830329895019531
1.45,0.0,0.00188,-0.010169431567192078
1.46,0.01084,0.00234,-0.009267538785934448
1.47,0.01189,0.00278,-0.008653730154037476
1.48,0.01281,0.0032,-0.00706501305103302
1.49,0.01358,0.00359,-0.005377575755119324
1.5,0.01418,0.00396,-0.0032119452953338623
1.51,0.0146,0.00428,-0.0016026273369789124
1.52,0.01483,0.00457,-0.0002145916223526001
1.53,0.01487,0.00482,0.0009137317538261414
1.54,0.01472,0.00502,0.0019797533750534058
1.55,0.01439,0.00518,0.002359360456466675
1.56,0.01387,0.00528,0.0031981319189071655
1.57,0.01318,0.00533,0.003958262503147125
1.58,0.01234,0.00533,0.004178494215011597
1.59,0.01137,0.00527,0.0046723708510398865
1.6,0.0103,0.00516,0.005169294774532318
1.61,0.0,0.005,0.006170876324176788
1.62,0.0,0.00478,0.006951458752155304
1.63,0.0,0.00457,0.008322656154632568
1.64,0.0,0.00426,0.008631385862827301
1.65,0.0,0.00391,0.010020360350608826
1.66,0.0,0.00351,0.01056688278913498
1.67,0.0,0.00298,0.012260638177394867
1.68,0.0,0.00249,0.013184316456317902
1.69,0.0,0.00198,0.014539085328578949
1.7,0.0,0.00143,0.015034310519695282
1.71,0.0,0.0,0.017062343657016754
1.72,0.0,0.0,0.019028685986995697
1.73,0.0,0.0,0.021498307585716248
1.74,0.0121,0.0,0.02284117043018341
1.75,0.01613,0.0,0.025493115186691284
1.76,0.02109,0.0,0.026661738753318787
1.77,0.02707,0.0,0.03057289868593216
1.78,0.03416,0.0,0.036759570240974426
1.79,0.04242,0.0,0.050048962235450745
1.8,0.05193,0.0,0.06648461520671844
1.81,0.06276,0.0,0.08231569826602936
1.82,0.07496,0.0,0.09697021543979645
1.83,0.08861,0.0,0.11563973128795624
1.84,0.10374,0.0,0.13598403334617615
1.85,0.12041,0.0,0.15521568059921265
1.86,0.13865,0.0,0.17494553327560425
1.87,0.15849,0.0,0.19575026631355286
1.88,0.17557,0.0,0.22067151963710785
1.89,0.19834,0.0,0.24917274713516235
1.9,0.22274,0.0,0.2765437364578247
1.91,0.24878,0.0,0.3076576590538025
1.92,0.28211,0.0,0.3405405879020691
1.93,0.31168,0.0,0.3742319941520691
1.94,0.34283,0.0,0.40494704246520996
1.95,0.3755,0.0,0.4509392976760864
1.96,0.40966,0.0,0.48093628883361816
1.97,0.44526,0.0,0.5156516432762146
1.98,0.48223,0.0,0.53367018699646
1.99,0.52052,0.0,0.5681009292602539
2.0,0.56005,0.0,0.5985861420631409
2.01,0.5926,0.0,0.6404188871383667
2.02,0.64255,0.0,0.6795175671577454
2.03,0.67681,0.0,0.7294950485229492
2.04,0.72912,0.0,0.7703377604484558
2.05,0.77373,0.0,0.8235307335853577
2.06,0.8191,0.0,0.8575238585472107
2.07,0.86518,0.0,0.9075462222099304
2.08,0.91185,0.0,0.9368541240692139
2.09,0.95907,0.0,0.9822511672973633
2.1,1.00675,0.0,1.0194202661514282
2.11,1.05482,0.0,1.0664420127868652
2.12,1.10319,0.0,1.1079943180084229
2.13,1.15183,0.0,1.1612889766693115
2.14,1.20066,0.0,1.205135703086853
2.15,1.24964,0.0,1.258105754852295
2.16,1.29871,0.0,1.2990243434906006
2.17,1.34785,0.0,1.3509846925735474
2.18,1.39701,0.0,1.4021995067596436
2.19,1.44616,0.0,1.4690696001052856
2.2,1.49528,0.0,1.525923252105713
2.21,1.54435,0.0,1.5901037454605103
2.22,1.59336,0.0,1.6318180561065674
2.23,1.64231,0.0,1.682676911354065
2.24,1.6912,0.0,1.7165484428405762
2.25,1.74002,0.0,1.7590043544769287
2.26,1.77913,0.0,1.8025022745132446
2.27,1.83751,0.0,1.8590031862258911
2.28,1.87659,0.0,1.9078882932662964
2.29,1.93492,0.0,1.9674937725067139
2.3,1.974,0.0,2.0088086128234863
2.31,2.0324,0.0,2.058481454849243
2.32,2.08122,0.0,2.097771644592285
2.33,2.13014,0.0,2.142948627471924
2.34,2.17916,0.0,2.190412759780884
2.35,2.22833,0.0,2.2456908226013184
2.36,2.27766,0.0,2.2950472831726074
2.37,2.32721,0.0,2.3545169830322266
2.38,2.37688,0.0,2.407928705215454
2.39,2.42683,0.0,2.460876703262329
2.4,2.47699,0.0,2.5117027759552
2.41,2.52741,0.0,2.565932512283325
2.42,2.57809,0.0,2.619626998901367
2.43,2.62903,0.0,2.673950433731079
2.44,2.68023,0.0,2.7293291091918945
2.45,2.73168,0.0,2.788710832595825
2.46,2.7834,0.0,2.8407504558563232
2.47,2.83535,0.0,2.89563250541687
2.48,2.88753,0.0,2.945103883743286
2.49,2.93993,0.0,2.9986813068389893
2.5,2.99251,0.0,3.048954725265503
2.51,3.03481,0.0,3.0975184440612793
2.52,3.09817,0.0,3.143428325653076
2.53,3.14068,0.0,3.195403814315796
2.54,3.20429,0.0,3.2451882362365723
2.55,3.24692,0.0,3.294450521469116
2.56,3.31064,0.0,3.337019681930542
2.57,3.36381,0.0,3.3955156803131104
2.58,3.41695,0.0,3.4486169815063477
2.59,3.47002,0.0,3.495457410812378
2.6,3.52299,0.0,3.5450403690338135
2.61,3.57584,0.0,3.5949528217315674
2.62,3.62853,0.0,3.648688554763794
2.63,3.68104,0.0,3.6999127864837646
2.64,3.73335,0.0,3.742943048477173
2.65,3.78544,0.0,3.804424524307251
2.66,3.8373,0.0,3.856243848800659
2.67,3.88892,0.0,3.9009039402008057
2.68,3.94029,0.0,3.9447898864746094
2.69,3.99139,0.0,4.000698089599609
2.7,4.04224,0.0,4.047795295715332
2.71,4.09283,0.0,4.09881067276001
2.72,4.14318,0.0,4.1383819580078125
2.73,4.1933,0.0,4.198886871337891
2.74,4.24319,0.0,4.251674652099609
2.75,4.29288,0.0,4.29604959487915
2.76,4.33259,0.0,4.338090896606445
2.77,4.39172,0.0,4.391199588775635
2.78,4.43118,0.0,4.447553634643555
2.79,4.49001,0.0,4.495767593383789
2.8,4.52933,0.0,4.530921459197998
2.81,4.58796,0.0,4.59065055847168
2.82,4.63689,0.0,4.648881435394287
2.83,4.68581,0.0,4.692294597625732
2.84,4.73477,0.0,4.7358198165893555
2.85,4.7838,0.0,4.790449619293213
2.86,4.8329,0.0,4.844044208526611
2.87,4.88213,0.0,4.893181800842285
2.88,4.93148,0.0,4.93678092956543
2.89,4.98099,0.0,4.992005825042725
2.9,5.03069,0.0,5.05116605758667
2.91,5.08053,0.0,5.094188213348389
2.92,5.1306,0.0,5.139734745025635
2.93,5.18087,0.0,5.195611476898193
2.94,5.23135,0.0,5.247155666351318
2.95,5.28205,0.0,5.297982692718506
2.96,5.33296,0.0,5.342903137207031
2.97,5.38408,0.0,5.397852420806885
2.98,5.43539,0.0,5.456650257110596
2.99,5.48689,0.0,5.50288724899292
3.0,5.53858,0.0,5.549948215484619
3.01,5.58013,0.0,5.604701519012451
3.02,5.64236,0.0,5.658958911895752
3.03,5.68413,0.0,5.712351322174072
3.04,5.74662,0.0,5.757836818695068
3.05,5.78852,0.0,5.812127113342285
3.06,5.85116,0.0,5.867274761199951
3.07,5.89312,0.0,5.914127349853516
3.08,5.95578,0.0,5.9653449058532715
3.09,6.00806,0.0,6.017538547515869
3.1,6.06027,0.0,6.0668487548828125
3.11,6.11242,0.0,6.12258768081665
3.12,6.16446,0.0,6.1702704429626465
3.13,6.21639,0.0,6.2275590896606445
3.14,6.26818,0.0,6.275024890899658
3.15,6.31982,0.0,6.321352481842041
3.16,6.37129,0.0,6.3772077560424805
3.17,6.42259,0.0,6.435190677642822
3.18,6.47371,0.0,6.489924430847168
3.19,6.52464,0.0,6.538906097412109
3.2,6.5754,0.0,6.591460227966309
3.21,6.62596,0.0,6.64469051361084
3.22,6.67635,0.0,6.698184490203857
3.23,6.72658,0.0,6.737290382385254
3.24,6.77666,0.0,6.790611267089844
3.25,6.82661,0.0,6.858815670013428
3.26,6.86658,0.0,6.9071736335754395
3.27,6.92616,0.0,6.952128887176514
3.28,6.96599,0.0,7.005323886871338
3.29,7.02543,0.0,7.066018581390381
3.3,7.06522,0.0,7.118320941925049
3.31,7.12463,0.0,7.157008647918701
3.32,7.16444,0.0,7.211897373199463
3.33,7.22398,0.0,7.272372722625732
3.34,7.27379,0.0,7.328978061676025
3.35,7.32374,0.0,7.370665073394775
3.36,7.37383,0.0,7.428161144256592
3.37,7.42425,0.0,7.474185943603516
3.38,7.47461,0.0,7.5359110832214355
3.39,7.52535,0.0,7.576656818389893
3.4,7.57633,0.0,7.630936145782471
3.41,7.62762,0.0,7.691515922546387
3.42,7.67917,0.0,7.74513578414917
3.43,7.73104,0.0,7.792128086090088
3.44,7.78324,0.0,7.8511786460876465
3.45,7.83576,0.0,7.897583961486816
3.46,7.88861,0.0,7.956002712249756
3.47,7.94179,0.0,7.999070644378662
3.48,7.99529,0.0,8.054657936096191
3.49,8.0491,0.0,8.114093780517578
3.5,8.1032,0.0,8.159685134887695
3.51,8.14681,0.0,8.211170196533203
3.52,8.21225,0.0,8.266589164733887
3.53,8.25625,0.0,8.315485954284668
3.54,8.32224,0.0,8.376412391662598
3.55,8.36655,0.0,8.420867919921875
3.56,8.43293,0.0,8.476648330688477
3.57,8.47745,0.0,8.52478313446045
3.58,8.54404,0.0,8.57469654083252
3.59,8.59965,0.0,8.628619194030762
3.6,8.65525,0.0,8.685230255126953
3.61,8.71078,0.0,8.7237548828125
3.62,8.76621,0.0,8.78255558013916
3.63,8.82149,0.0,8.833043098449707
3.64,8.87657,0.0,8.88704776763916
3.65,8.93141,0.0,8.937149047851562
3.66,8.98596,0.0,8.978601455688477
3.67,9.04018,0.0,9.039734840393066
3.68,9.09403,0.0,9.092167854309082
3.69,9.14748,0.0,9.139147758483887
3.7,9.20047,0.0,9.190696716308594
3.71,9.25298,0.0,9.238727569580078
3.72,9.30498,0.0,9.301228523254395
3.73,9.35643,0.0,9.343609809875488
3.74,9.40731,0.0,9.387640953063965
3.75,9.4576,0.0,9.444005966186523
3.76,9.49747,0.0,9.497641563415527
3.77,9.55632,0.0,9.538955688476562
3.78,9.59518,0.0,9.593976020812988
3.79,9.65248,0.0,9.646700859069824
3.8,9.69032,0.0,9.698071479797363
3.81,9.74603,0.0,9.746136665344238
3.82,9.78279,0.0,9.789101600646973
3.83,9.83695,0.0,9.836087226867676
3.84,9.88145,0.0,9.8882474899292
3.85,9.9253,0.0,9.927384376525879
3.86,9.96853,0.0,9.967461585998535
3.87,10.01116,0.0,10.0197172164917
3.88,10.05319,0.0,10.075240135192871
3.89,10.09465,0.0,10.117154121398926
3.9,10.13556,0.0,10.15538501739502
3.91,10.17593,0.0,10.1996431350708
3.92,10.21579,0.0,10.243471145629883
3.93,10.25513,0.0,10.284173011779785
3.94,10.29402,0.0,10.316520690917969
3.95,10.33243,0.0,10.362605094909668
3.96,10.37041,0.0,10.409263610839844
3.97,10.40796,0.0,10.448787689208984
3.98,10.44509,0.0,10.489766120910645
3.99,10.48183,0.0,10.528794288635254
4.0,10.51818,0.0,10.567570686340332
4.01,10.55414,0.0,10.600800514221191
4.02,10.5827,0.0,10.63188362121582
4.03,10.61798,0.0,10.672807693481445
4.04,10.65974,0.0,10.705252647399902
4.05,10.69418,0.0,10.746143341064453
4.06,10.72151,0.0,10.785146713256836
4.07,10.75523,0.0,10.811327934265137
4.08,10.79508,0.0,10.848459243774414
4.09,10.82787,0.0,10.87703800201416
4.1,10.8602,0.0,10.899291038513184
4.11,10.89206,0.0,10.931570053100586
4.12,10.92343,0.0,10.957892417907715
4.13,10.95427,0.0,10.98822021484375
4.14,10.98457,0.0,11.014911651611328
4.15,11.01429,0.0,11.04283332824707
4.16,11.04342,0.0,11.065943717956543
4.17,11.07191,0.0,11.101004600524902
4.18,11.09977,0.0,11.130024909973145
4.19,11.12694,0.0,11.152939796447754
4.2,11.15342,0.0,11.179553985595703
4.21,11.17918,0.0,11.213850975036621
4.22,11.2042,0.0,11.23905086517334
4.23,11.22848,0.0,11.267659187316895
4.24,11.25198,0.0,11.28740119934082
4.25,11.27472,0.0,11.317267417907715
4.26,11.29669,0.0,11.334750175476074
4.27,11.31374,0.0,11.354822158813477
4.28,11.33831,0.0,11.361287117004395
4.29,11.35799,0.0,11.387272834777832
4.3,11.37692,0.0,11.397368431091309
4.31,11.39158,0.0,11.40577507019043
4.32,11.41266,0.0,11.423710823059082
4.33,11.42953,0.0,11.435921669006348
4.34,11.44576,0.0,11.457428932189941
4.35,11.45836,0.0,11.458029747009277
4.36,11.47652,0.0,11.469244956970215
4.37,11.49117,0.0,11.492650985717773
4.38,11.50531,0.0,11.491209030151367
4.39,11.51909,0.0,11.514547348022461
4.4,11.53255,0.0,11.52536678314209
4.41,11.54573,0.0,11.538604736328125
4.42,11.55869,0.0,11.557223320007324
4.43,11.5715,0.0,11.560935020446777
4.44,11.58421,0.0,11.571611404418945
4.45,11.5969,0.0,11.60112476348877
4.46,11.6096,0.0,11.60745906829834
4.47,11.62239,0.0,11.627579689025879
4.48,11.63531,0.0,11.6489839553833
4.49,11.64842,0.0,11.670329093933105
4.5,11.66175,0.0,11.678128242492676
4.51,11.67537,0.0,11.691819190979004
4.52,11.68651,0.0,11.6993408203125
4.53,11.70358,0.0,11.724764823913574
4.54,11.71824,0.0,11.726268768310547
4.55,11.7333,0.0,11.738121032714844
4.56,11.74568,0.0,11.759936332702637
4.57,11.7647,0.0,11.768773078918457
4.58,11.78107,0.0,11.784045219421387
4.59,11.79788,0.0,11.798735618591309
4.6,11.81169,0.0,11.81397533416748
4.61,11.83285,0.0,11.8460111618042
4.62,11.85098,0.0,11.852845191955566
4.63,11.86953,0.0,11.881834030151367
4.64,11.88847,0.0,11.905808448791504
4.65,11.90779,0.0,11.926270484924316
4.66,11.92746,0.0,11.940360069274902
4.67,11.94745,0.0,11.96423053741455
4.68,11.96773,0.0,11.98144817352295
4.69,11.98827,0.0,12.013136863708496
4.7,12.00907,0.0,12.030142784118652
4.71,12.03003,0.0,12.053202629089355
4.72,12.05118,0.0,12.075594902038574
4.73,12.07247,0.0,12.102404594421387
4.74,12.09387,0.0,12.110466003417969
4.75,12.11535,0.0,12.142931938171387
4.76,12.13688,0.0,12.151017189025879
4.77,12.15417,0.0,12.185005187988281
4.78,12.18002,0.0,12.199499130249023
4.79,12.20158,0.0,12.220589637756348
4.8,12.22312,0.0,12.242316246032715
4.81,12.24035,0.0,12.261987686157227
4.82,12.26604,0.0,12.279549598693848
4.83,12.28741,0.0,12.306221961975098
4.84,12.30871,0.0,12.315926551818848
4.85,12.32573,0.0,12.3491792678833
4.86,12.35108,0.0,12.36739444732666
4.87,12.37214,0.0,12.391924858093262
4.88,12.39313,0.0,12.411993026733398
4.89,12.41404,0.0,12.436888694763184
4.9,12.43489,0.0,12.453537940979004
4.91,12.45565,0.0,12.476106643676758
4.92,12.47636,0.0,12.483652114868164
4.93,12.497,0.0,12.516815185546875
4.94,12.51758,0.0,12.5330228805542
4.95,12.5381,0.0,12.550379753112793
4.96,12.55856,0.0,12.574185371398926
4.97,12.57896,0.0,12.592574119567871
4.98,12.59931,0.0,12.617016792297363
4.99,12.61957,0.0,12.634312629699707
5.0,12.63976,0.0,12.646571159362793
5.01,12.65986,0.0,12.678534507751465
5.02,12.67591,0.0,12.690321922302246
5.03,12.69974,0.0,12.716851234436035
5.04,12.71947,0.0,12.736625671386719
5.05,12.73905,0.0,12.756890296936035
5.06,12.75461,0.0,12.779690742492676
5.07,12.77762,0.0,12.791815757751465
5.08,12.79656,0.0,12.811749458312988
5.09,12.81522,0.0,12.840254783630371
5.1,12.82996,0.0,12.84847354888916
5.11,12.85159,0.0,12.872791290283203
5.12,12.86923,0.0,12.89019775390625
5.13,12.88646,0.0,12.90970516204834
5.14,12.90324,0.0,12.922077178955078
5.15,12.91953,0.0,12.934027671813965
5.16,12.93532,0.0,12.943852424621582
5.17,12.95054,0.0,12.957283973693848
5.18,12.96519,0.0,12.959986686706543
5.19,12.97923,0.0,12.974968910217285
5.2,12.99263,0.0,12.984207153320312
5.21,13.00536,0.0,12.999330520629883
5.22,13.01742,0.0,12.99930191040039
5.23,13.02878,0.0,13.013007164001465
5.24,13.03943,0.0,13.023019790649414
5.25,13.04937,0.0,13.028732299804688
5.26,13.05858,0.0,13.033947944641113
5.27,13.06544,0.0,13.042015075683594
5.28,13.07484,0.0,13.05482006072998
5.29,13.08191,0.0,13.066778182983398
5.3,13.08828,0.0,13.0563325881958
5.31,13.0929,0.0,13.084627151489258
5.32,13.09902,0.0,13.081210136413574
5.33,13.10344,0.0,13.080652236938477
5.34,13.10726,0.0,13.079052925109863
5.35,13.10991,0.0,13.091270446777344
5.36,13.11324,0.0,13.100220680236816
5.37,13.11548,0.0,13.097505569458008
5.38,13.11724,0.0,13.090432167053223
5.39,13.11861,0.0,13.112195014953613
5.4,13.1196,0.0,13.1040620803833
5.41,13.12027,0.0,13.09560775756836
5.42,13.12065,0.0,13.1018705368042
5.43,13.12079,0.0,13.096771240234375
5.44,13.12073,0.0,13.10484790802002
5.45,13.12051,0.0,13.095144271850586
5.46,13.12016,0.0,13.093363761901855
5.47,13.11973,0.0,13.10803508758545
5.48,13.11925,0.0,13.100555419921875
5.49,13.11875,0.0,13.095819473266602
5.5,13.11826,0.0,13.104336738586426
5.51,13.1178,0.0,13.099225997924805
5.52,13.11747,0.0,13.108438491821289
5.53,13.11706,0.0,13.107000350952148
5.54,13.11681,0.0,13.110039710998535
5.55,13.11666,0.0,13.118995666503906
5.56,13.11662,0.0,13.11539363861084
5.57,13.11667,0.0,13.116385459899902
5.58,13.11684,0.0,13.118247032165527
5.59,13.1171,0.0,13.122614860534668
5.6,13.11738,0.0,13.123648643493652
5.61,13.11789,0.0,13.126797676086426
5.62,13.11839,0.0,13.128222465515137
5.63,13.11895,0.0,13.12741470336914
5.64,13.11954,0.0,13.13566780090332
5.65,13.12013,0.0,13.121298789978027
5.66,13.12071,0.0,13.142775535583496
5.67,13.12126,0.0,13.130825996398926
5.68,13.12174,0.0,13.131178855895996
5.69,13.12213,0.0,13.137937545776367
5.7,13.12241,0.0,13.131203651428223
5.71,13.12254,0.0,13.131248474121094
5.72,13.1225,0.0,13.131885528564453
5.73,13.12226,0.0,13.130742073059082
5.74,13.12181,0.0,13.139607429504395
5.75,13.1211,0.0,13.127899169921875
5.76,13.12012,0.0,13.1298828125
5.77,13.11913,0.0,13.142640113830566
5.78,13.11728,0.0,13.129996299743652
5.79,13.11538,0.0,13.118694305419922
5.8,13.11313,0.0,13.112044334411621
5.81,13.11108,0.0,13.113994598388672
5.82,13.10757,0.0,13.106392860412598
5.83,13.10423,0.0,13.097429275512695
5.84,13.10051,0.0,13.098526954650879
5.85,13.09726,0.0,13.11388874053955
5.86,13.09195,0.0,13.104826927185059
5.87,13.0871,0.0,13.091805458068848
5.88,13.08188,0.0,13.09156322479248
5.89,13.0763,0.0,13.095098495483398
5.9,13.07037,0.0,13.08172607421875
5.91,13.06411,0.0,13.070844650268555
5.92,13.05752,0.0,13.074915885925293
5.93,13.05062,0.0,13.077801704406738
5.94,13.04345,0.0,13.063410758972168
5.95,13.036,0.0,13.046248435974121
5.96,13.02832,0.0,13.05007553100586
5.97,13.02042,0.0,13.047622680664062
5.98,13.01233,0.0,13.02817440032959
5.99,13.00408,0.0,13.020015716552734
6.0,12.99568,0.0,13.026142120361328
6.01,12.98717,0.0,13.02698040008545
6.02,12.9803,0.0,13.012343406677246
6.03,12.96994,0.0,12.997347831726074
6.04,12.96127,0.0,12.998625755310059
6.05,12.9526,0.0,12.996237754821777
6.06,12.94567,0.0,12.976800918579102
6.07,12.93537,0.0,12.968626976013184
6.08,12.92686,0.0,12.974865913391113
6.09,12.91846,0.0,12.971134185791016
6.1,12.91182,0.0,12.96044635772705
6.11,12.90206,0.0,12.954573631286621
6.12,12.89411,0.0,12.951224327087402
6.13,12.88636,0.0,12.94426155090332
6.14,12.88029,0.0,12.93498706817627
6.15,12.87149,0.0,12.924774169921875
6.16,12.86441,0.0,12.92603874206543
6.17,12.85758,0.0,12.914883613586426
6.18,12.85101,0.0,12.901758193969727
6.19,12.84472,0.0,12.902905464172363
6.2,12.83871,0.0,12.895051002502441
6.21,12.83298,0.0,12.882166862487793
6.22,12.82753,0.0,12.880263328552246
6.23,12.82238,0.0,12.868073463439941
6.24,12.8175,0.0,12.877772331237793
6.25,12.81291,0.0,12.86885929107666
6.26,12.8086,0.0,12.85948657989502
6.27,12.80533,0.0,12.859615325927734
6.28,12.80076,0.0,12.848257064819336
6.29,12.79722,0.0,12.843842506408691
6.3,12.79392,0.0,12.839407920837402
6.31,12.79144,0.0,12.825531005859375
6.32,12.78797,0.0,12.833952903747559
6.33,12.7853,0.0,12.826016426086426
6.34,12.7828,0.0,12.81401252746582
6.35,12.7809,0.0,12.812920570373535
6.36,12.77824,0.0,12.810787200927734
6.37,12.77615,0.0,12.796990394592285
6.38,12.77416,0.0,12.803154945373535
6.39,12.77263,0.0,12.784324645996094
6.4,12.7704,0.0,12.790270805358887
6.41,12.76859,0.0,12.780610084533691
6.42,12.76679,0.0,12.773798942565918
6.43,12.765,0.0,12.770240783691406
6.44,12.76318,0.0,12.775696754455566
6.45,12.76133,0.0,12.763592720031738
6.46,12.75943,0.0,12.760687828063965
